[Sample: 5, Simulations: 100, Limit: 365, Positive Results: 0.01]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.46]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.52]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.56]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.48]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.48]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.48]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.48]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.48]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.53]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.53]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.53]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.53]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.53]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.47]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.47]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.47]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.47]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.47]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.55]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.54]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.58]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.58]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.58]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.58]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.58]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.57]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.45]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]
[Sample: 23, Simulations: 100, Limit: 365, Positive Results: 0.49]

Simulation: 23 - Mean: 0.51345, Variance: 0.00277, Stddev: 0.05268
------------------------------------------------------

[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.78]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.78]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.78]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.64]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.64]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.64]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.63]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.63]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.63]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.63]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.78]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.77]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.79]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.79]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.79]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.79]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.6]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.62]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.75]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.65]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.81]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.84]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.84]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.84]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.84]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.73]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.66]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.69]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.64]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.64]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.64]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.7]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.74]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.72]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.71]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.76]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
[Sample: 30, Simulations: 100, Limit: 365, Positive Results: 0.67]
